,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4289,Kraków,50.06045,19.93243,Saturn Fitness,50.04870476152637,19.958174901563137,Gym
4290,Kraków,50.06045,19.93243,Euskadi,50.04503149262744,19.948297247621497,Tapas Restaurant
4291,Kraków,50.06045,19.93243,Bistro Praska,50.046226836945316,19.91136079202096,Bistro
4292,Kraków,50.06045,19.93243,MoaBurger,50.061306,19.94131,Burger Joint
4293,Kraków,50.06045,19.93243,FORUM Przestrzenie,50.045456303602485,19.93570632918931,Nightclub
4294,Kraków,50.06045,19.93243,Pimiento Argentino Grill,50.05111284870997,19.946372350212506,Argentinian Restaurant
4295,Kraków,50.06045,19.93243,Hotel Stary,50.06306725352679,19.936419119172626,Hotel
4296,Kraków,50.06045,19.93243,Mostowa ArtCafé,50.04785795197032,19.94599474145135,Café
4297,Kraków,50.06045,19.93243,Handelek,50.06805373142021,19.94091291523128,Sandwich Place
4298,Kraków,50.06045,19.93243,Akita Ramen,50.04865638953461,19.942351532250935,Ramen Restaurant
4299,Kraków,50.06045,19.93243,Cricoteka,50.04729942521785,19.95128467404377,Art Gallery
4300,Kraków,50.06045,19.93243,Ranny Ptaszek,50.050337,19.941058,Breakfast Spot
4301,Kraków,50.06045,19.93243,Bulwar Czerwieński,50.054548756715185,19.93269681930542,Park
4302,Kraków,50.06045,19.93243,Frytki Belgijskie w Krakowie,50.05017105545466,19.948061783247102,Food Truck
4303,Kraków,50.06045,19.93243,Pijana Wiśnia,50.059601,19.937861,Bar
4304,Kraków,50.06045,19.93243,Vegab,50.05843279002551,19.943310465562334,Vegetarian / Vegan Restaurant
4305,Kraków,50.06045,19.93243,Cytat Café,50.052744855078686,19.944898981883128,Coffee Shop
4306,Kraków,50.06045,19.93243,Kopiec Krakusa,50.038089806160976,19.958418065792053,Scenic Lookout
4307,Kraków,50.06045,19.93243,TAURON Arena Kraków,50.06789802063425,19.990996276254837,Stadium
4308,Kraków,50.06045,19.93243,Blossom,50.0691377600425,19.95285790891025,Café
4309,Kraków,50.06045,19.93243,Rzeźnia Ribs on fire,50.05921038757767,19.938412069622483,Steakhouse
4310,Kraków,50.06045,19.93243,Cyrano De Bergerac,50.06495773456333,19.938407843954945,French Restaurant
4311,Kraków,50.06045,19.93243,Alchemia,50.052154995324585,19.945076200487975,Bar
4312,Kraków,50.06045,19.93243,Park Lotników Polskich,50.07123085241581,19.983084282155414,Park
4313,Kraków,50.06045,19.93243,Cafe Magia,50.061887853876364,19.94007735591947,Café
4314,Kraków,50.06045,19.93243,Sheraton Grand Krakow,50.0557493,19.9308944,Hotel
4315,Kraków,50.06045,19.93243,Lokator,50.04824726527635,19.945323524577418,Bookstore
4316,Kraków,50.06045,19.93243,Plac Szczepański,50.0639163216364,19.935563911388186,Plaza
4317,Kraków,50.06045,19.93243,Nowy Kraftowy,50.051765740470294,19.94424033514263,Beer Bar
4318,Kraków,50.06045,19.93243,Ka udon bar,50.06759084038563,19.952127842314784,Udon Restaurant
4319,Kraków,50.06045,19.93243,Karma Coffee Roasters & Garden,50.049348,19.945621,Coffee Shop
4320,Kraków,50.06045,19.93243,Muzeum Katedralne im. Jana Pawła II,50.0544092674286,19.93496346112458,Art Museum
4321,Kraków,50.06045,19.93243,Bulwar Poleski,50.05158392386683,19.934959737669196,Pedestrian Plaza
4322,Kraków,50.06045,19.93243,Park Decjusza,50.06546753915533,19.87235913214493,Park
4323,Kraków,50.06045,19.93243,Portobello,50.06568519062373,19.875655206345666,Italian Restaurant
4324,Kraków,50.06045,19.93243,Fitness Platinium Bratysławska 4,50.08428468343899,19.935784855736145,Gym
4325,Kraków,50.06045,19.93243,Włoska,50.050890073362275,19.9391266918646,Italian Restaurant
4326,Kraków,50.06045,19.93243,T.E.A. TIME Brewpub,50.050029,19.936521,Pub
4327,Kraków,50.06045,19.93243,Park Kościuszki,50.09318398495632,19.94091368329257,Park
4328,Kraków,50.06045,19.93243,Muzeum Sztuki Współczesnej w Krakowie MOCAK,50.04773344593824,19.961610543510098,Art Museum
4329,Kraków,50.06045,19.93243,Resto Bar Moja,50.031393211892606,19.940096293137305,Buffet
4330,Kraków,50.06045,19.93243,Omerta,50.052196646243026,19.945856547857023,Bar
4331,Kraków,50.06045,19.93243,Tibilisuri,50.0508651840651,19.94260561760477,Caucasian Restaurant
4332,Kraków,50.06045,19.93243,Mazaya Falafel,50.05775793661939,19.95776107927082,Falafel Restaurant
4333,Kraków,50.06045,19.93243,I Love Coffee,50.07399,19.916903,Café
4334,Kraków,50.06045,19.93243,IKEA Cafe,50.08958053259244,19.898325514884732,Coffee Shop
4335,Kraków,50.06045,19.93243,Tiffany Ice cream,50.06379525796322,19.935643462681167,Ice Cream Shop
4336,Kraków,50.06045,19.93243,Ogród Doświadczeń im. Stanisława Lema,50.06686387666206,19.997220039367676,Theme Park
4337,Kraków,50.06045,19.93243,Mamma Mia,50.06425417561614,19.93185634186023,Italian Restaurant
4338,Kraków,50.06045,19.93243,Basen AGH,50.06852076890985,19.900659044704096,Pool
4339,Kraków,50.06045,19.93243,Moment,50.051044960948424,19.945930106445417,Café
4340,Kraków,50.06045,19.93243,House of Beer,50.06195,19.94242,Beer Bar
4341,Kraków,50.06045,19.93243,Kopiec Marszałka Józefa Piłsudskiego,50.06006085139293,19.847160184945896,Scenic Lookout
4342,Kraków,50.06045,19.93243,Kładka Cafe,50.04739146567384,19.94667746700622,Café
4343,Kraków,50.06045,19.93243,Domówka Cafe,50.05313804573875,19.946005036430464,Bar
4344,Kraków,50.06045,19.93243,en plato PIZZA&PASTA,50.13014404107846,19.96832161608354,Italian Restaurant
4345,Kraków,50.06045,19.93243,Lody Si Gela,50.045006,19.948132,Ice Cream Shop
4346,Kraków,50.06045,19.93243,Hot-dogi z IKEA,50.089307085757085,19.89757519421684,Hot Dog Joint
4347,Kraków,50.06045,19.93243,Zalew w Nowej Hucie,50.07844981669338,20.0513698025176,Lake
4348,Kraków,50.06045,19.93243,Lidl,50.06802293379694,19.976939170976923,Grocery Store
4349,Kraków,50.06045,19.93243,GoKarting Kraków,50.030353272230556,20.05793098352673,Go Kart Track
4350,Kraków,50.06045,19.93243,Las Wolski,50.05860101328592,19.854147176216458,Forest
4351,Kraków,50.06045,19.93243,Opactwo Benedyktynów w Tyńcu,50.018948136184996,19.801632238140904,Church
4352,Kraków,50.06045,19.93243,Magillo,50.01232673529577,20.027380094784625,Pizza Place
4353,Kraków,50.06045,19.93243,Auchan,50.06435800631696,19.99965670046768,Supermarket
4354,Kraków,50.06045,19.93243,"Pierogarnia ""Dzień dobry""",49.97970020424432,20.063804073117044,Dumpling Restaurant
4355,Kraków,50.06045,19.93243,Teatr Łaźnia Nowa,50.078304416948924,20.04787882218918,Theater
4356,Kraków,50.06045,19.93243,Com-Com Zone,50.01256229897548,20.00868021550732,Gym Pool
4357,Kraków,50.06045,19.93243,Pstrąg Ojcowski,50.20276207634563,19.828052324233138,Fish & Chips Shop
4358,Kraków,50.06045,19.93243,Plac Centralny,50.07231714690535,20.03731912301555,Plaza
4359,Kraków,50.06045,19.93243,Ojcowski Park Narodowy,50.20538518721261,19.818269988545616,National Park
4360,Kraków,50.06045,19.93243,BP,50.04023573,19.98411432,Gas Station
4361,Kraków,50.06045,19.93243,Creperie,49.981959696934446,20.05974769592285,Creperie
4362,Kraków,50.06045,19.93243,Biedronka,50.00794771494683,19.958926358051055,Supermarket
4363,Kraków,50.06045,19.93243,Aleja Róż,50.074302638270716,20.038104037301455,Park
4364,Kraków,50.06045,19.93243,Biedronka,50.016333116767036,20.01115351721563,Grocery Store
4365,Kraków,50.06045,19.93243,Kopalnia Soli Wieliczka | Wieliczka Salt Mine (Kopalnia Soli Wieliczka),49.983151152460586,20.05558490753174,History Museum
4366,Kraków,50.06045,19.93243,Fitness Platinium,50.012818859046504,20.01942386512643,Gym / Fitness Center
4367,Kraków,50.06045,19.93243,Biedronka,50.02725160176113,19.964996800994193,Supermarket
4368,Kraków,50.06045,19.93243,Biedronka,50.075456,20.013798,Supermarket
4369,Kraków,50.06045,19.93243,Biedronka,50.079183897793925,20.0105808410515,Supermarket
4370,Kraków,50.06045,19.93243,Hotel Artur Krakow,50.00795297067918,20.017974685252216,Hotel
4371,Kraków,50.06045,19.93243,Biedronka,50.09490545986508,20.02325485805416,Grocery Store
4372,Kraków,50.06045,19.93243,GoodLood,50.0741781299252,20.03808591914203,Ice Cream Shop
4373,Kraków,50.06045,19.93243,Costa Coffee,50.06414003053067,19.99782387471173,Coffee Shop
4374,Kraków,50.06045,19.93243,BP,49.99598,20.03445,Gas Station
4375,Kraków,50.06045,19.93243,Biedronka,50.01326546707864,19.967730000178207,Supermarket
4376,Kraków,50.06045,19.93243,Hotel Centrum Kraków,50.07053346594332,20.039737227925215,Hotel
4377,Kraków,50.06045,19.93243,Warsaw Chamber,49.98321919280601,20.05589491507117,Museum
4378,Kraków,50.06045,19.93243,TK Maxx,50.06394128259109,19.997551954961818,Department Store
4379,Kraków,50.06045,19.93243,Peperone,50.0405722012279,19.996590920588204,Italian Restaurant
4380,Kraków,50.06045,19.93243,Wild Bean Cafe,49.95021239,19.8894856,Gas Station
4381,Kraków,50.06045,19.93243,Lidl,50.03959308674977,19.996042949247343,Supermarket
4382,Kraków,50.06045,19.93243,MediaMarkt,50.063667684037604,19.997676064519407,Electronics Store
4383,Kraków,50.06045,19.93243,Lidl,50.08853256978363,20.006569674701453,Supermarket
4384,Kraków,50.06045,19.93243,Biedronka,50.064727,20.016264,Supermarket
4385,Kraków,50.06045,19.93243,Turówka Hotel&Spa,49.987689357808705,20.050623386271372,Hotel
4386,Kraków,50.06045,19.93243,Pod Wielką Solą,49.99319958322194,20.077929038813256,Restaurant
4387,Kraków,50.06045,19.93243,Hala Ocynowni ArcelorMittal Polska,50.087641727853885,20.08878386223047,Concert Hall
4388,Kraków,50.06045,19.93243,KFC,50.0770509,20.0167981,Fast Food Restaurant
4389,Kraków,50.06045,19.93243,BP,49.95881812,19.733372,Gas Station
4390,Kraków,50.06045,19.93243,BP,50.03720189,19.67595323,Gas Station
4391,Kraków,50.06045,19.93243,Klub Kombinator,50.07833749375714,20.047877861332232,Pub
4392,Kraków,50.06045,19.93243,Hotel „Grand Sal”,49.98268393840125,20.05497897529747,Hotel
4393,Kraków,50.06045,19.93243,Biedronka,50.21331089512719,19.867209488535053,Supermarket
4394,Kraków,50.06045,19.93243,Ruiny Zamku Królewskiego na Złotej Górze w Ojcowie,50.21180878234205,19.82999877046305,Historic Site
4395,Kraków,50.06045,19.93243,McDonald's,49.94902145133528,19.889797224849584,Fast Food Restaurant
4396,Kraków,50.06045,19.93243,Chochołowy Dwór,50.20676756076504,19.776105186241956,Diner
4397,Kraków,50.06045,19.93243,Burger King,50.11559851262797,19.968067217045327,Fast Food Restaurant
4398,Kraków,50.06045,19.93243,Shell,50.11642199,19.96782047,Gas Station
4399,Kraków,50.06045,19.93243,Delikatesy Domowe,50.13601303100586,19.96860694885254,Food & Drink Shop
4400,Kraków,50.06045,19.93243,Sala prób Orkiestry Wieniawa,50.12084145656667,20.034523015696525,Music Venue
4401,Kraków,50.06045,19.93243,Mogilany Rynek,49.942802142619236,19.88579891587299,Plaza
4402,Kraków,50.06045,19.93243,Racing Kart,50.13104195768512,20.10578360273403,Go Kart Track
4403,Kraków,50.06045,19.93243,Niezapominajka,50.189182,19.835821,Café
4404,Kraków,50.06045,19.93243,Dolina Kobylanska,50.15485938642339,19.756427324764058,Reservoir
4405,Kraków,50.06045,19.93243,Restauracja pod Bocianem,50.20365221919962,19.82771443938977,Restaurant
4406,Kraków,50.06045,19.93243,Piwnica pod Nietoperzem,50.20858273136415,19.829042057580093,Restaurant
4407,Kraków,50.06045,19.93243,Siepraw Ski,49.90496242157911,19.99479516306899,Ski Area
4408,Kraków,50.06045,19.93243,Chłopskie Jadło,49.9025911165027,19.871016335056154,Eastern European Restaurant
4409,Kraków,50.06045,19.93243,Zajazd Zazamcze,50.21674677213376,19.835209250450134,Hotel
4410,Kraków,50.06045,19.93243,Lotnisko Pobiednik,50.0837590580345,20.197638599570034,Airport
4411,Kraków,50.06045,19.93243,Kasztel Kajasówka,50.036016167198696,19.660035539889464,Polish Restaurant
4412,Frankfurt,50.11208,8.68342,Góc Phố,50.11350906292216,8.68168610237595,Vietnamese Restaurant
4413,Frankfurt,50.11208,8.68342,Kleinmarkthalle,50.11277831905649,8.682958229144049,Market
4414,Frankfurt,50.11208,8.68342,Bunca Barista & Caterer,50.111132,8.675198,Coffee Shop
4415,Frankfurt,50.11208,8.68342,L'Art Sucré,50.11453790985073,8.674392700195312,Dessert Shop
4416,Frankfurt,50.11208,8.68342,Hoppenworth & Ploch,50.110891,8.683701,Café
4417,Frankfurt,50.11208,8.68342,The Holy Cross Brewing Society,50.110165,8.687225,Café
4418,Frankfurt,50.11208,8.68342,Weinterasse Rollanderhof,50.11247331411008,8.682163909241812,Wine Bar
4419,Frankfurt,50.11208,8.68342,Trattoria i Siciliani,50.104896197953806,8.684427518644487,Trattoria/Osteria
4420,Frankfurt,50.11208,8.68342,Bohnerie café // röstsalon,50.11965,8.678218,Café
4421,Frankfurt,50.11208,8.68342,Skydeck,50.11416859410696,8.680298226743018,Scenic Lookout
4422,Frankfurt,50.11208,8.68342,Baguetterie & Cafébar Strahmann,50.11043730238465,8.67644727230072,Bistro
4423,Frankfurt,50.11208,8.68342,Fein,50.11883673766143,8.685419583634939,Café
4424,Frankfurt,50.11208,8.68342,Zeit für Brot,50.11933828137189,8.67969818339249,Bakery
4425,Frankfurt,50.11208,8.68342,Mainufer,50.106267532738286,8.674070835113525,Waterfront
4426,Frankfurt,50.11208,8.68342,Römerberg,50.110488574510946,8.682130927626094,Plaza
4427,Frankfurt,50.11208,8.68342,Aroma,50.12388870972498,8.681422990707558,Falafel Restaurant
4428,Frankfurt,50.11208,8.68342,Paris Bar,50.10122685624644,8.680658340454102,Bar
4429,Frankfurt,50.11208,8.68342,Erzeugermarkt Konstablerwache,50.114516186984,8.68711555553734,Farmers Market
4430,Frankfurt,50.11208,8.68342,Bäckerei Kronberger,50.12236499351605,8.692182498252972,Bakery
4431,Frankfurt,50.11208,8.68342,SCHIRN Kunsthalle,50.110290772309455,8.68354167036771,Art Museum
4432,Frankfurt,50.11208,8.68342,Gresso Caffè,50.120762,8.675518,Café
4433,Frankfurt,50.11208,8.68342,Wacker's Kaffee,50.120926,8.672167,Café
4434,Frankfurt,50.11208,8.68342,Sugar Mama,50.1098,8.688115,Café
4435,Frankfurt,50.11208,8.68342,Städel Museum,50.10337094150389,8.673733953846599,Art Museum
4436,Frankfurt,50.11208,8.68342,Kabuki,50.109034837022676,8.670183015624227,Japanese Restaurant
4437,Frankfurt,50.11208,8.68342,oheim,50.10032188683107,8.680100440979004,Café
4438,Frankfurt,50.11208,8.68342,Villa Kennedy,50.09736040302291,8.669209385229689,Hotel
4439,Frankfurt,50.11208,8.68342,Main,50.108390023498124,8.682630610762983,River
4440,Frankfurt,50.11208,8.68342,Park an der Bockenheimer Anlage,50.11715220780558,8.675755262374878,Park
4441,Frankfurt,50.11208,8.68342,Wackers Kaffee,50.112063652757506,8.679466862835952,Coffee Shop
4442,Frankfurt,50.11208,8.68342,FITSEVENELEVEN East,50.111097826641426,8.710452318191528,Gym / Fitness Center
4443,Frankfurt,50.11208,8.68342,Stanley Diamond,50.1087588020894,8.65987094123319,Restaurant
4444,Frankfurt,50.11208,8.68342,Rösterei Hoppenworth & Ploch,50.12478809430432,8.691801273894814,Coffee Shop
4445,Frankfurt,50.11208,8.68342,Museumsufer,50.10432702110405,8.674328327178955,Park
4446,Frankfurt,50.11208,8.68342,City Kiosk Yok-Yok,50.10755331918962,8.668509708635826,Convenience Store
4447,Frankfurt,50.11208,8.68342,Im Glück,50.12667942765989,8.687825202941895,Café
4448,Frankfurt,50.11208,8.68342,Ramen Jun,50.1132007576763,8.655861258444238,Ramen Restaurant
4449,Frankfurt,50.11208,8.68342,Frau Rauscher,50.10533485338751,8.691548765958899,Apple Wine Pub
4450,Frankfurt,50.11208,8.68342,Skatepark Osthafen,50.108766938027955,8.708579469559936,Skate Park
4451,Frankfurt,50.11208,8.68342,FITSEVENELEVEN East Pink,50.112766830021904,8.714794292975585,Gym / Fitness Center
4452,Frankfurt,50.11208,8.68342,Morcolade,50.12297396459732,8.70562167943558,Café
4453,Frankfurt,50.11208,8.68342,Grüneburgpark,50.12751167954746,8.661582469940186,Park
4454,Frankfurt,50.11208,8.68342,Bombay Curry & Tandoori House,50.107704154220585,8.655905522707469,Indian Restaurant
4455,Frankfurt,50.11208,8.68342,Schweizer Platz,50.10198729261282,8.680529594421387,Plaza
4456,Frankfurt,50.11208,8.68342,Forno d' Oro II,50.1221344,8.6961649,Italian Restaurant
4457,Frankfurt,50.11208,8.68342,Maincafé,50.10502963829639,8.675734412169126,Beer Garden
4458,Frankfurt,50.11208,8.68342,Eis Christina,50.12453311793065,8.68646084958882,Ice Cream Shop
4459,Frankfurt,50.11208,8.68342,Elaine's Deli,50.110127,8.672824,Café
4460,Frankfurt,50.11208,8.68342,Café Größenwahn,50.12867783913498,8.688824771919913,Café
4461,Frankfurt,50.11208,8.68342,Sindam Bistro & Cafe,50.12487198528814,8.705395323846446,Falafel Restaurant
4462,Frankfurt,50.11208,8.68342,Der Fette Bulle,50.1183,8.680023,Burger Joint
4463,Frankfurt,50.11208,8.68342,Kontrast,50.11741422278307,8.726985483666459,Furniture / Home Store
4464,Frankfurt,50.11208,8.68342,Kahuna Poké Bros.,50.113099,8.717314,Hawaiian Restaurant
4465,Frankfurt,50.11208,8.68342,Friedberger Anlage,50.117104050975904,8.691805601119995,Park
4466,Frankfurt,50.11208,8.68342,MeridianSpa,50.108506589634516,8.654195559973152,Spa
4467,Frankfurt,50.11208,8.68342,Sofitel Frankfurt Opera,50.116018757612316,8.67358462302991,Hotel
4468,Frankfurt,50.11208,8.68342,Meyer's Restaurant & Bar,50.11483591375196,8.67331881784371,Steakhouse
4469,Frankfurt,50.11208,8.68342,Schneider's Café Snackbar,50.11568524120488,8.669927545306605,Café
4470,Frankfurt,50.11208,8.68342,Manufactum brot&butter,50.11595805369511,8.670772486206868,Food & Drink Shop
4471,Frankfurt,50.11208,8.68342,Backstube Liebesbrot,50.11632743838428,8.658263256512631,Bakery
4472,Frankfurt,50.11208,8.68342,Bockenheimer Weinkontor,50.11797015070293,8.644186638879637,Wine Bar
4473,Frankfurt,50.11208,8.68342,Buffalo Steakhaus,50.11582861005635,8.675350588347488,Steakhouse
4474,Frankfurt,50.11208,8.68342,Heroes Premium Burgers,50.123481,8.699704,Burger Joint
4475,Frankfurt,50.11208,8.68342,Main Cocktail Bar,50.1062853215438,8.70124476681343,Cocktail Bar
4476,Frankfurt,50.11208,8.68342,Der Fette Bulle,50.107692,8.666418,Burger Joint
4477,Frankfurt,50.11208,8.68342,Alte Oper,50.1153503683284,8.671428058396787,Opera House
4478,Frankfurt,50.11208,8.68342,Heidi und Paul,50.114939671445114,8.675794053010167,Sandwich Place
4479,Frankfurt,50.11208,8.68342,Bethmannpark,50.119216026414094,8.691086769104004,Park
4480,Frankfurt,50.11208,8.68342,Opernplatz,50.11539915869597,8.67177193944527,Plaza
4481,Frankfurt,50.11208,8.68342,Café Wacker,50.125706,8.706824,Café
4482,Frankfurt,50.11208,8.68342,Alnatura,50.12238584168294,8.67579354618114,Organic Grocery
4483,Frankfurt,50.11208,8.68342,Naïv,50.11012554224736,8.687724657967209,Beer Bar
4484,Frankfurt,50.11208,8.68342,Café Glauburg,50.1269715884862,8.688226977874237,Café
4485,Frankfurt,50.11208,8.68342,da Cimino,50.119496052268346,8.645681618479712,Pizza Place
4486,Frankfurt,50.11208,8.68342,Main Tower,50.112463908854465,8.67218450782933,Building
4487,Frankfurt,50.11208,8.68342,TGB - Sportcenter Bornheim,50.13185124198873,8.716671328023347,Gymnastics Gym
4488,Frankfurt,50.11208,8.68342,Günthersburgpark,50.13015277977972,8.702888488769531,Park
4489,Frankfurt,50.11208,8.68342,EDEKA,50.114061093273456,8.716052559025096,Supermarket
4490,Frankfurt,50.11208,8.68342,Atschel,50.104749352195846,8.688958451492997,Apple Wine Pub
4491,Frankfurt,50.11208,8.68342,Palmengarten,50.127943,8.647007,Botanical Garden
4492,Frankfurt,50.11208,8.68342,Eissalon Firenze,50.10546928214561,8.696628596066692,Ice Cream Shop
4493,Frankfurt,50.11208,8.68342,Holzhausenpark,50.12637197676476,8.677053325862333,Park
4494,Frankfurt,50.11208,8.68342,Ristorante Isoletta,50.121993630864495,8.662127161073613,Italian Restaurant
4495,Frankfurt,50.11208,8.68342,Garten des himmlischen Friedens,50.11873791635435,8.690882921218872,Garden
4496,Frankfurt,50.11208,8.68342,Españita,50.09997705761453,8.692501260345145,Spanish Restaurant
4497,Frankfurt,50.11208,8.68342,mian,50.109864,8.664454,Chinese Restaurant
4498,Frankfurt,50.11208,8.68342,Pizzeria Montana,50.10829,8.67008,Pizza Place
4499,Frankfurt,50.11208,8.68342,Moriki,50.113862743413954,8.669529906483975,Japanese Restaurant
4500,Frankfurt,50.11208,8.68342,Hafen 2,50.1122769836983,8.740644861822688,Event Space
4501,Frankfurt,50.11208,8.68342,ÇiğköfteM,50.10793822063173,8.669825849838702,Cigkofte Place
4502,Frankfurt,50.11208,8.68342,25hours Hotel Frankfurt The Trip,50.109415581630515,8.663022906891683,Hotel
4503,Frankfurt,50.11208,8.68342,Ginkgo,50.12198806992871,8.699230240877776,Restaurant
4504,Frankfurt,50.11208,8.68342,Huthpark,50.14478623508895,8.713982105255127,Park
4505,Frankfurt,50.11208,8.68342,Lohrberg,50.15081146945444,8.728383851994295,Park
4506,Frankfurt,50.11208,8.68342,REWE,50.12798189800976,8.707926678049944,Supermarket
4507,Frankfurt,50.11208,8.68342,Zum Rad,50.14535284333455,8.728228714306658,German Restaurant
4508,Frankfurt,50.11208,8.68342,Apfelwein Solzer,50.12826433627976,8.711232199739797,Apple Wine Pub
4509,Frankfurt,50.11208,8.68342,Tafelspitz & Söhne,50.10383506448822,8.766558336591142,German Restaurant
4510,Frankfurt,50.11208,8.68342,Lohrberg-Schänke,50.15071499002526,8.727221849289526,German Restaurant
4511,Frankfurt,50.11208,8.68342,Zum Adler,50.143994739198874,8.649135633219455,German Restaurant
4512,Frankfurt,50.11208,8.68342,Klassikstadt,50.13198868428167,8.75548931295904,Science Museum
4513,Frankfurt,50.11208,8.68342,Apfelwein Foehl,50.05590024052859,8.696729312625253,Apple Wine Pub
4514,Frankfurt,50.11208,8.68342,Wochenmarkt Wilhelmsplatz,50.103680109166774,8.766434324304003,Farmers Market
4515,Frankfurt,50.11208,8.68342,Bar Skyline,50.13838437972695,8.583219655895501,Hotel Bar
4516,Frankfurt,50.11208,8.68342,FITSEVENELEVEN Riedberg,50.176272754691446,8.630926440205611,Gym / Fitness Center
4517,Frankfurt,50.11208,8.68342,Frische Paradies,50.0963926257707,8.595579964442777,Gourmet Shop
4518,Frankfurt,50.11208,8.68342,wewe,50.180952488850075,8.73968665641418,Café
4519,Frankfurt,50.11208,8.68342,Bella Italia - Trattoria bei Giovanni,50.05512030470811,8.695279774986613,Trattoria/Osteria
4520,Frankfurt,50.11208,8.68342,Sunflower,50.189219,8.656183,Garden Center
4521,Frankfurt,50.11208,8.68342,Café Kitzel,50.1160583710189,8.558448708703775,Bakery
4522,Frankfurt,50.11208,8.68342,Best Worscht in Town,50.133130385481785,8.56892186027291,Currywurst Joint
4523,Frankfurt,50.11208,8.68342,Lufthansa First Class Terminal,50.04983973043916,8.564382387978124,Airport Lounge
4524,Frankfurt,50.11208,8.68342,Alt-Oberurseler Brauhaus,50.20299,8.57909,German Restaurant
4525,Frankfurt,50.11208,8.68342,Hofgut Neuhof,50.01628951088669,8.728159464350169,Farmers Market
4526,Frankfurt,50.11208,8.68342,EDEKA Georg,50.18677412170258,8.60057486723226,Supermarket
4527,Frankfurt,50.11208,8.68342,Antep Sofrası,50.10216274153304,8.545390078982615,Turkish Restaurant
4528,Frankfurt,50.11208,8.68342,Lufthansa First Class Lounge B,50.04724635399255,8.572216629981995,Airport Lounge
4529,Frankfurt,50.11208,8.68342,Höchster Wochenmarkt,50.0994572971449,8.545675642469066,Farmers Market
4530,Frankfurt,50.11208,8.68342,Kurpark Bad Homburg,50.228162654373534,8.625361627489072,Park
4531,Frankfurt,50.11208,8.68342,FITSEVENELEVEN Bad Homburg,50.22550054049853,8.621704727924495,Gym / Fitness Center
4532,Frankfurt,50.11208,8.68342,FITSEVENELEVEN,50.1622328662392,8.535352622898529,Gym / Fitness Center
4533,Frankfurt,50.11208,8.68342,Eis Cafe Venezia,49.99087863032632,8.664216804137656,Ice Cream Shop
4534,Frankfurt,50.11208,8.68342,Alte Bergmühle,49.99971438136672,8.721513758804061,German Restaurant
4535,Frankfurt,50.11208,8.68342,Marktweib,50.20299864721192,8.576817727101892,Gastropub
4536,Frankfurt,50.11208,8.68342,Best Worscht In Town,50.118979225582166,8.527112416144469,Bratwurst Joint
4537,Frankfurt,50.11208,8.68342,Wiesenbad,50.14885437683532,8.556524192843929,Pool
4538,Frankfurt,50.11208,8.68342,Café Merci,50.14366655304234,8.501554620554263,Café
4539,Frankfurt,50.11208,8.68342,Dorint Hotel Frankfurt/Oberursel,50.201485190523044,8.562179167483963,Hotel
4540,Frankfurt,50.11208,8.68342,Schreinerei Pfeiffer,50.228371317016055,8.615124554076552,German Restaurant
4541,Frankfurt,50.11208,8.68342,Marktplatz,50.202347,8.576785,Plaza
4542,Frankfurt,50.11208,8.68342,Alte Burg,50.00108458246853,8.715979022462317,German Restaurant
4543,Frankfurt,50.11208,8.68342,Glashaus,49.990992800590256,8.663804830387123,Italian Restaurant
4544,Frankfurt,50.11208,8.68342,Gasthaus Zum Bären,50.09880200441304,8.547776721452161,German Restaurant
4545,Frankfurt,50.11208,8.68342,Schloss Bad Homburg,50.227866,8.610089,Palace
4546,Frankfurt,50.11208,8.68342,Ringeltaube,50.04863633603778,8.556230150404147,Gourmet Shop
4547,Frankfurt,50.11208,8.68342,Luna Y Sol - Cerveceria y Tapas,50.223646329746074,8.624650373669189,Spanish Restaurant
4548,Frankfurt,50.11208,8.68342,Kletterwald Taunus – Forest Adventures,50.24454758254811,8.637567625016345,Rock Climbing Spot
4549,Frankfurt,50.11208,8.68342,Galão,50.007767471881266,8.781897482855852,Restaurant
4550,Frankfurt,50.11208,8.68342,Burger AG,50.190617430232656,8.6664999717655,Burger Joint
4551,Frankfurt,50.11208,8.68342,La Fattoria,50.00060753913889,8.581334216157934,Italian Restaurant
4552,Frankfurt,50.11208,8.68342,Gran Sasso,50.14220893914408,8.500651989212685,Italian Restaurant
4553,Frankfurt,50.11208,8.68342,Schlosshotel Kronberg,50.18916281667998,8.510545349199674,Hotel
4554,Frankfurt,50.11208,8.68342,Der Gundhof,50.01436327359589,8.576076510214822,Restaurant
4555,Frankfurt,50.11208,8.68342,Seedammbad,50.224049349075386,8.63388219930609,Water Park
4556,Frankfurt,50.11208,8.68342,Taverne Kavala,50.23100510890345,8.61021733820511,Taverna
4557,Frankfurt,50.11208,8.68342,Waldschwimmbad Kronberg,50.192159647813156,8.50825860426994,Pool
4558,Frankfurt,50.11208,8.68342,Alte Dorfschmiede,50.143279087667565,8.570172961761806,German Restaurant
4559,Frankfurt,50.11208,8.68342,Bauernschänke,50.14351423733773,8.570119142532349,German Restaurant
4560,Frankfurt,50.11208,8.68342,"Restaurant ""Endstation"" am Bahnhof Buchschlag",50.0214790391521,8.660976344617833,Mexican Restaurant
4561,Frankfurt,50.11208,8.68342,Alte Oberförsterei,50.06540214819204,8.529849912576344,Italian Restaurant
